IFlow Name,Source ID,Source_Flavor,Source_Type,Source_ParentFlavor,SourceParent_Flavor,TargetFlavor
LOIPRO04_CUSTOM_SERVICE,CallActivity_7,GroovyScript,Activity,,Process,ExternalCall
LOIPRO04_CUSTOM_SERVICE,ServiceTask_2,ExternalCall,Activity,,Process,GroovyScript
LOIPRO04_CUSTOM_SERVICE,CallActivity_1,GroovyScript,Activity,,Process,GroovyScript
LOIPRO04_CUSTOM_SERVICE,StartEvent_1,intermediatecatch,Event,,Process,GroovyScript
LOIPRO04_CUSTOM_SERVICE,CallActivity_12,GroovyScript,Activity,,Process,GroovyScript
LOIPRO04_CUSTOM_SERVICE,CallActivity_11,Enricher,Activity,,Process,GroovyScript
LOIPRO04_CUSTOM_SERVICE,CallActivity_10,GroovyScript,Activity,,Process,Enricher
Create_scheduler_for_Google_token_exchange,StartEvent_4,intermediatetimer,Event,,Process,ExternalCall
Create_scheduler_for_Google_token_exchange,ServiceTask_6,ExternalCall,Activity,,Process,end
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_5,GroovyScript,Activity,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_4,Enricher,Activity,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_3,Enricher,Activity,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_2,GroovyScript,Activity,,Process,Enricher
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_9,Enricher,Activity,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_7,GroovyScript,Activity,,Process,Enricher
Z_ZMNMAT03_CUSTOM_SERVICE,ServiceTask_2,ExternalCall,Activity,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_6,GroovyScript,Activity,,Process,ExternalCall
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_1,GroovyScript,Activity,,Process,Enricher
Z_ZMNMAT03_CUSTOM_SERVICE,StartEvent_1,intermediatecatch,Event,,Process,GroovyScript
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_11,GroovyScript,Activity,,Process,intermediatethrow
Z_ZMNMAT03_CUSTOM_SERVICE,CallActivity_10,GroovyScript,Activity,,Process,ExternalCall
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_5,GroovyScript,Activity,,Process,Enricher
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_4,Enricher,Activity,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_3,GroovyScript,Activity,,Process,Enricher
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_2,GroovyScript,Activity,,Process,Enricher
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_9,GroovyScript,Activity,,Process,ExternalCall
Z_MATMAS03_CUSTOM_SERVICE,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,ServiceTask_2,ExternalCall,Activity,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_6,Enricher,Activity,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_1,GroovyScript,Activity,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,StartEvent_1,intermediatecatch,Event,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_11,Enricher,Activity,,Process,GroovyScript
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_14,GroovyScript,Activity,,Process,intermediatethrow
Z_MATMAS03_CUSTOM_SERVICE,CallActivity_13,GroovyScript,Activity,,Process,ExternalCall
com.sap.slh.dcs.ewb.router,CallActivity_1,GroovyScript,Activity,,exceptionSubProcess,Enricher
com.sap.slh.dcs.ewb.router,StartEvent_1,intermediatecatch,Event,,Process,Enricher
com.sap.slh.dcs.ewb.router,StartEvent_2,errorStart,Event,,exceptionSubProcess,GroovyScript
com.sap.slh.dcs.ewb.router,CallActivity_3,Enricher,Activity,,Process,ExternalCall
com.sap.slh.dcs.ewb.router,CallActivity_2,Enricher,Activity,,exceptionSubProcess,intermediatethrow
com.sap.slh.dcs.ewb.router,ServiceTask_1,ExternalCall,Activity,,Process,intermediatethrow
Twitter_Integration_ODATA,StartEvent_1,intermediatecatch,Event,,Process,intermediatethrow
Create_Interaction_using_Tracking_URL_in_SAP_Marketing_Cloud_for_Mobile_Application_Integration,StartEvent_2,intermediatecatch,Event,,Process,GroovyScript
Create_Interaction_using_Tracking_URL_in_SAP_Marketing_Cloud_for_Mobile_Application_Integration,ServiceTask_964,ExternalCall,Activity,,Process,intermediatethrow
Create_Interaction_using_Tracking_URL_in_SAP_Marketing_Cloud_for_Mobile_Application_Integration,CallActivity_3201479,GroovyScript,Activity,,exceptionSubProcess,intermediatethrow
Create_Interaction_using_Tracking_URL_in_SAP_Marketing_Cloud_for_Mobile_Application_Integration,StartEvent_969,errorStart,Event,,exceptionSubProcess,GroovyScript
Create_Interaction_using_Tracking_URL_in_SAP_Marketing_Cloud_for_Mobile_Application_Integration,CallActivity_984,GroovyScript,Activity,,Process,ExternalCall
com.sap.scenarios.c4c2cpq.keymapping.replicate,CallActivity_56416,Enricher,Activity,,Process,intermediatethrow
com.sap.scenarios.c4c2cpq.keymapping.replicate,StartEvent_2,intermediatecatch,Event,,Process,Enricher
com.sap.scenarios.c4c2cpq.keymapping.replicate,CallActivity_56413,MessageMapping,Activity,,Process,Enricher
com.sap.scenarios.c4c2cpq.keymapping.replicate,CallActivity_56420,Enricher,Activity,,Process,Splitter_GeneralSplitter
com.sap.scenarios.c4c2cpq.keymapping.replicate,CallActivity_56418,Splitter_GeneralSplitter,Activity,,Process,MessageMapping
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_5,GroovyScript,Activity,,Process,Enricher
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_4,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_3,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_2,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_9,GroovyScript,Activity,,Process,Enricher
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_8,XSLTMapping,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_7,GroovyScript,Activity,,Process,XSLTMapping
productionOrderComplete_CUSTOM_PREXSLT,ServiceTask_2,ExternalCall,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_6,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_19,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_18,GroovyScript,Activity,,Process,XSLTMapping
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_17,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_1,GroovyScript,Activity,,Process,Enricher
productionOrderComplete_CUSTOM_PREXSLT,StartEvent_1,intermediatecatch,Event,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_12,GroovyScript,Activity,,Process,intermediatethrow
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_11,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_10,Enricher,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_20,Enricher,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_16,GroovyScript,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_15,GroovyScript,Activity,,Process,ExternalCall
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_14,XSLTMapping,Activity,,Process,GroovyScript
productionOrderComplete_CUSTOM_PREXSLT,CallActivity_13,Enricher,Activity,,Process,GroovyScript
com.sap.GS.Chile.DailyBoletaSummary,CallActivity_1,Filter,Activity,,Process,XSLTMapping
com.sap.GS.Chile.DailyBoletaSummary,StartEvent_1,intermediatecatch,Event,,Process,Filter
com.sap.GS.Chile.DailyBoletaSummary,CallActivity_5,XMLDigitalSignMessage,Activity,,Process,Base64 Encode
com.sap.GS.Chile.DailyBoletaSummary,CallActivity_4,XSLTMapping,Activity,,Process,XMLDigitalSignMessage
com.sap.GS.Chile.DailyBoletaSummary,CallActivity_7,Enricher,Activity,,Process,intermediatethrow
com.sap.GS.Chile.DailyBoletaSummary,CallActivity_6,Base64 Encode,Activity,,Process,Enricher
com.sap.GS.Chile.EnvioRecibo,_CallActivity_2,Enricher,Activity,,exceptionSubProcess,intermediatethrow
com.sap.GS.Chile.EnvioRecibo,CallActivity_5,Filter,Activity,,Process,Enricher
com.sap.GS.Chile.EnvioRecibo,CallActivity_4,XMLDigitalSignMessage,Activity,,Process,Filter
com.sap.GS.Chile.EnvioRecibo,CallActivity_2,Enricher,Activity,,Process,Filter
com.sap.GS.Chile.EnvioRecibo,CallActivity_9,Base64 Encode,Activity,,Process,Enricher
com.sap.GS.Chile.EnvioRecibo,CallActivity_8,XMLDigitalSignMessage,Activity,,Process,Base64 Encode
com.sap.GS.Chile.EnvioRecibo,CallActivity_7,XSLTMapping,Activity,,Process,XMLDigitalSignMessage
com.sap.GS.Chile.EnvioRecibo,CallActivity_6,Enricher,Activity,,Process,XSLTMapping
com.sap.GS.Chile.EnvioRecibo,CallActivity_1,XSLTMapping,Activity,,Process,Enricher
com.sap.GS.Chile.EnvioRecibo,StartEvent_1,intermediatecatch,Event,,Process,XSLTMapping
com.sap.GS.Chile.EnvioRecibo,StartEvent_2,errorStart,Event,,exceptionSubProcess,Enricher
com.sap.GS.Chile.EnvioRecibo,_CallActivity_4,Filter,Activity,,Process,XMLDigitalSignMessage
com.sap.GS.Chile.EnvioRecibo,CallActivity_10,Enricher,Activity,,Process,intermediatethrow
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,StartEvent_1051,none,Event,,LocalIntegrationProcess,ExclusiveGateway
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ServiceTask_1066,ExternalCall,Activity,,LocalIntegrationProcess,MessageMapping
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ServiceTask_1075,ExternalCall,Activity,,LocalIntegrationProcess,end
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_1045,Enricher,Activity,,Process,intermediatethrow
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_1048,Enricher,Activity,,Process,NonLoopingProcess
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_9,MessageMapping,Activity,,LocalIntegrationProcess,ExclusiveGateway
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ServiceTask_16,Send,Activity,,Process,Enricher
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_1071,XSLTMapping,Activity,,LocalIntegrationProcess,Enricher
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_1073,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ExclusiveGateway_1054,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExternalCall
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ExclusiveGateway_1054,ExclusiveGateway,Gateway,,LocalIntegrationProcess,MessageMapping
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,StartEvent_2,intermediatecatch,Event,,Process,Enricher
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_1063,NonLoopingProcess,Activity,,Process,GroovyScript
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_1041,GroovyScript,Activity,,Process,Send
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ExclusiveGateway_1057,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Cancel-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ExclusiveGateway_1057,ExclusiveGateway,Gateway,,LocalIntegrationProcess,XSLTMapping
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_5,Enricher,Activity,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_4,GroovyScript,Activity,,Process,Enricher
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_2,Enricher,Activity,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_9,Enricher,Activity,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_8,GroovyScript,Activity,,Process,Enricher
Z_LOIROU04_CUSTOM_SERVICE,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_7,GroovyScript,Activity,,Process,ExternalCall
Z_LOIROU04_CUSTOM_SERVICE,ServiceTask_2,ExternalCall,Activity,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_6,GroovyScript,Activity,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_1,GroovyScript,Activity,,Process,Enricher
Z_LOIROU04_CUSTOM_SERVICE,StartEvent_1,intermediatecatch,Event,,Process,GroovyScript
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_11,GroovyScript,Activity,,Process,intermediatethrow
Z_LOIROU04_CUSTOM_SERVICE,CallActivity_10,GroovyScript,Activity,,Process,ExternalCall
ERP_Product_Replication_Extensibility_MKT,StartEvent_2,intermediatecatch,Event,,Process,MessageMapping
ERP_Product_Replication_Extensibility_MKT,CallActivity_5,MessageMapping,Activity,,Process,intermediatethrow
com.sap.tnt.core.processMessaging,ExclusiveGateway_2,ExclusiveGateway,Gateway,,Process,Enricher
com.sap.tnt.core.processMessaging,ExclusiveGateway_2,ExclusiveGateway,Gateway,,Process,intermediatethrow
com.sap.tnt.core.processMessaging,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,GroovyScript
com.sap.tnt.core.processMessaging,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,ExclusiveGateway
com.sap.tnt.core.processMessaging,ServiceTask_23,ExternalCall,Activity,,Process,GroovyScript
com.sap.tnt.core.processMessaging,CallActivity_55464097,GroovyScript,Activity,,Process,MessageMapping
com.sap.tnt.core.processMessaging,ExclusiveGateway_16,ExclusiveGateway,Gateway,,Process,GroovyScript
com.sap.tnt.core.processMessaging,ExclusiveGateway_16,ExclusiveGateway,Gateway,,Process,Enricher
com.sap.tnt.core.processMessaging,CallActivity_5,GroovyScript,Activity,,Process,ExclusiveGateway
com.sap.tnt.core.processMessaging,CallActivity_4,Enricher,Activity,,Process,GroovyScript
com.sap.tnt.core.processMessaging,CallActivity_3,Enricher,Activity,,Process,GroovyScript
com.sap.tnt.core.processMessaging,CallActivity_2,XmlToJsonConverter,Activity,,Process,GroovyScript
com.sap.tnt.core.processMessaging,CallActivity_9,Enricher,Activity,,Process,intermediatethrow
com.sap.tnt.core.processMessaging,CallActivity_8,GroovyScript,Activity,,Process,ExclusiveGateway
com.sap.tnt.core.processMessaging,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
com.sap.tnt.core.processMessaging,CallActivity_6,GroovyScript,Activity,,Process,ExclusiveGateway
com.sap.tnt.core.processMessaging,ExclusiveGateway_55464117,ExclusiveGateway,Gateway,,LocalIntegrationProcess,errorEnd
com.sap.tnt.core.processMessaging,ExclusiveGateway_55464117,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
com.sap.tnt.core.processMessaging,CallActivity_29,GroovyScript,Activity,,Process,intermediatethrow
com.sap.tnt.core.processMessaging,CallActivity_1,MessageMapping,Activity,,Process,XmlToJsonConverter
com.sap.tnt.core.processMessaging,StartEvent_1,intermediatecatch,Event,,Process,Enricher
com.sap.tnt.core.processMessaging,StartEvent_55464102,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
com.sap.tnt.core.processMessaging,CallActivity_55464099,GroovyScript,Activity,,Process,ExternalCall
com.sap.tnt.core.processMessaging,CallActivity_22,GroovyScript,Activity,,Process,Enricher
com.sap.tnt.core.processMessaging,StartEvent_55464111,none,Event,,LocalIntegrationProcess,ExclusiveGateway
com.sap.tnt.core.processMessaging,CallActivity_27,Enricher,Activity,,Process,ExternalCall
com.sap.tnt.core.processMessaging,CallActivity_55464114,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
com.sap.tnt.core.eventMessaging,ExclusiveGateway_2,ExclusiveGateway,Gateway,,Process,Enricher
com.sap.tnt.core.eventMessaging,ExclusiveGateway_2,ExclusiveGateway,Gateway,,Process,intermediatethrow
com.sap.tnt.core.eventMessaging,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,GroovyScript
com.sap.tnt.core.eventMessaging,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,Enricher
com.sap.tnt.core.eventMessaging,CallActivity_5,Enricher,Activity,,Process,GroovyScript
com.sap.tnt.core.eventMessaging,CallActivity_4,XmlToJsonConverter,Activity,,Process,GroovyScript
com.sap.tnt.core.eventMessaging,CallActivity_3,GroovyScript,Activity,,Process,Enricher
com.sap.tnt.core.eventMessaging,CallActivity_2,Enricher,Activity,,Process,GroovyScript
com.sap.tnt.core.eventMessaging,CallActivity_9,Enricher,Activity,,Process,intermediatethrow
com.sap.tnt.core.eventMessaging,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
com.sap.tnt.core.eventMessaging,CallActivity_7,GroovyScript,Activity,,Process,ExclusiveGateway
com.sap.tnt.core.eventMessaging,CallActivity_6,MessageMapping,Activity,,Process,XmlToJsonConverter
com.sap.tnt.core.eventMessaging,CallActivity_1,GroovyScript,Activity,,Process,ExclusiveGateway
com.sap.tnt.core.eventMessaging,StartEvent_1,intermediatecatch,Event,,Process,Enricher
com.sap.tnt.core.eventMessaging,CallActivity_20,GroovyScript,Activity,,Process,MessageMapping
com.sap.tnt.core.eventMessaging,CallActivity_27,GroovyScript,Activity,,Process,ExternalCall
com.sap.tnt.core.eventMessaging,CallActivity_25,GroovyScript,Activity,,Process,GroovyScript
ProductOutbound1,ServiceTask_1867637,ExternalCall,Activity,,LocalIntegrationProcess,end
ProductOutbound1,CallActivity_74,GroovyScript,Activity,,Process,Enricher
ProductOutbound1,CallActivity_1867570,GroovyScript,Activity,,Process,end
ProductOutbound1,CallActivity_71,GroovyScript,Activity,,Process,GroovyScript
ProductOutbound1,CallActivity_1867654,NonLoopingProcess,Activity,,Process,MessageMapping
ProductOutbound1,ExclusiveGateway_1867649,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
ProductOutbound1,ExclusiveGateway_1867649,ExclusiveGateway,Gateway,,Process,MessageMapping
ProductOutbound1,CallActivity_1867556,Enricher,Activity,,Process,GroovyScript
ProductOutbound1,CallActivity_1867557,Enricher,Activity,,Process,GroovyScript
ProductOutbound1,CallActivity_1867579,XSLTMapping,Activity,,Process,ExclusiveGateway
ProductOutbound1,CallActivity_0,NonLoopingProcess,Activity,,Process,GroovyScript
ProductOutbound1,StartEvent_2,intermediatecatch,Event,,Process,Enricher
ProductOutbound1,CallActivity_78,GroovyScript,Activity,,Process,ExternalCall
ProductOutbound1,CallActivity_55,GroovyScript,Activity,,Process,XSLTMapping
ProductOutbound1,CallActivity_77,Enricher,Activity,,Process,GroovyScript
ProductOutbound1,ExclusiveGateway_1867554,ExclusiveGateway,Gateway,,Process,Enricher
ProductOutbound1,ExclusiveGateway_1867554,ExclusiveGateway,Gateway,,Process,end
ProductOutbound1,ExclusiveGateway_1867554,ExclusiveGateway,Gateway,,Process,Enricher
ProductOutbound1,ExclusiveGateway_1867652,ExclusiveGateway,Gateway,,Process,GroovyScript
ProductOutbound1,ExclusiveGateway_1867652,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
ProductOutbound1,StartEvent_1867630,none,Event,,LocalIntegrationProcess,ExternalCall
ProductOutbound1,CallActivity_62,GroovyScript,Activity,,Process,ExclusiveGateway
ProductOutbound1,ServiceTask_1867644,ExternalCall,Activity,,LocalIntegrationProcess,end
ProductOutbound1,CallActivity_1867642,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
ProductOutbound1,StartEvent_1867634,none,Event,,LocalIntegrationProcess,Enricher
ProductOutbound1,CallActivity_1867565,GroovyScript,Activity,,Process,intermediatethrow
ProductOutbound1,ServiceTask_60,ExternalCall,Activity,,Process,XSLTMapping
ProductOutbound1,CallActivity_42,MessageMapping,Activity,,Process,ExclusiveGateway
ProductOutbound1,CallActivity_64,XSLTMapping,Activity,,Process,GroovyScript
ProductOutbound1,CallActivity_69,Enricher,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_5,Enricher,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_4,GroovyScript,Activity,,Process,Enricher
BOMMAT05_CUSTOM_SERVICE,CallActivity_2,Enricher,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_9,Enricher,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_8,GroovyScript,Activity,,Process,Enricher
BOMMAT05_CUSTOM_SERVICE,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_7,GroovyScript,Activity,,Process,ExternalCall
BOMMAT05_CUSTOM_SERVICE,ServiceTask_2,ExternalCall,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_6,GroovyScript,Activity,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_1,GroovyScript,Activity,,Process,Enricher
BOMMAT05_CUSTOM_SERVICE,StartEvent_1,intermediatecatch,Event,,Process,GroovyScript
BOMMAT05_CUSTOM_SERVICE,CallActivity_11,GroovyScript,Activity,,Process,intermediatethrow
BOMMAT05_CUSTOM_SERVICE,CallActivity_10,GroovyScript,Activity,,Process,ExternalCall
Replicate-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ExclusiveGateway_27862,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Replicate-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ExclusiveGateway_27862,ExclusiveGateway,Gateway,,Process,GroovyScript
Replicate-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,ServiceTask_27848,ExternalCall,Activity,,LocalIntegrationProcess,end
Replicate-ServiceOrders-from-SAP-Commerce-Cloud-to-SAP-S4HANA-Service,CallActivity_27845,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
